_id,CW_HSCODE,url_for_verify,foreign_id,mark,COUNTRY,UNIT1,UNIT2,QUANTITY1_CURRENT_MONTH,QUANTITY2_CURRENT_MONTH,VALUE_CURRENT_MONTH,QUANTITY1_CUMULATIVE_YEAR_TO_DATE,QUANTITY2_CUMULATIVE_YEAR_TO_DATE,VALUE_CUMULATIVE_YEAR_TO_DATE,idx_start,idx_end,page_start,page_end,idx_total
670d21ea631a82b8a8a31301,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,5,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,6,,,,,,,,,,200",67092f6ee303cd06213c5567,Result of Search,213 GERMANY, ,KG, ,83,1057, ,131,2073,1,39,1,1,39
670d21ea631a82b8a8a31302,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,5,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,6,,,,,,,,,,200",67092f6ee303cd06213c5567,Result of Search,304 USA, ,KG, ,484,4826, ,2217,23771,1,39,1,1,39
670d21ea631a82b8a8a31303,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,5,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,6,,,,,,,,,,200",67092f6ee303cd06213c5567,Result of Search,(0902.10-900  )TOTAL, ,KG, ,73,395, ,1222,7282,1,39,1,1,39
670d21ea631a82b8a8a31304,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,5,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,6,,,,,,,,,,200",67092f6ee303cd06213c5567,Result of Search,111 THAILND, ,KG, ,0,0, ,14,260,1,39,1,1,39
670d21ea631a82b8a8a31305,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,5,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,6,,,,,,,,,,200",67092f6ee303cd06213c5567,Result of Search,304 USA, ,KG, ,73,395, ,1208,7022,1,39,1,1,39
670d21ea631a82b8a8a31306,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,5,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,6,,,,,,,,,,200",67092f6ee303cd06213c5567,Result of Search,(606 KITAKYU A.P.)TOTAL, ,KG, ,1302,9284, ,4024,28897,1,39,1,1,39
670d21ea631a82b8a8a31307,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,5,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,6,,,,,,,,,,200",67092f6ee303cd06213c5567,Result of Search,(0902.10-100  )TOTAL, ,KG, ,822,5527, ,3202,22526,1,39,1,1,39
670d21ea631a82b8a8a31308,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,5,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,6,,,,,,,,,,200",67092f6ee303cd06213c5567,Result of Search,203 SWEDEN, ,KG, ,0,0, ,28,335,1,39,1,1,39
670d21ea631a82b8a8a31309,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,5,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,6,,,,,,,,,,200",67092f6ee303cd06213c5567,Result of Search,210 FRANCE, ,KG, ,0,0, ,29,560,1,39,1,1,39
670d21ea631a82b8a8a3130a,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,5,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,6,,,,,,,,,,200",67092f6ee303cd06213c5567,Result of Search,304 USA, ,KG, ,822,5527, ,3108,21290,1,39,1,1,39
670d21ea631a82b8a8a3130b,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,5,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,6,,,,,,,,,,200",67092f6ee303cd06213c5567,Result of Search,601 AUSTRAL, ,KG, ,0,0, ,37,341,1,39,1,1,39
670d21ea631a82b8a8a3130c,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,5,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,6,,,,,,,,,,200",67092f6ee303cd06213c5567,Result of Search,(0902.10-900  )TOTAL, ,KG, ,480,3757, ,822,6371,1,39,1,1,39
670d21ea631a82b8a8a3130d,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,5,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,6,,,,,,,,,,200",67092f6ee303cd06213c5567,Result of Search,304 USA, ,KG, ,480,3757, ,822,6371,1,39,1,1,39
670d21ea631a82b8a8a3130e,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,5,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,6,,,,,,,,,,200",67092f6ee303cd06213c5567,Result of Search,(620 SHIMONOSEKI)TOTAL, ,KG, ,0,0, ,200,840,1,39,1,1,39
670d21ea631a82b8a8a3130f,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,5,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,6,,,,,,,,,,200",67092f6ee303cd06213c5567,Result of Search,(0902.10-100  )TOTAL, ,KG, ,0,0, ,200,840,1,39,1,1,39
670d21ea631a82b8a8a31310,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,5,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,6,,,,,,,,,,200",67092f6ee303cd06213c5567,Result of Search,103 R KOREA, ,KG, ,0,0, ,200,840,1,39,1,1,39
670d21ea631a82b8a8a31311,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,5,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,7,,,,,,,,,,200",67092f6ee303cd06213c5568,Result of Search,(745 KUMAMOTO)TOTAL, ,KG, ,0,0, ,185,434,1,4,1,1,4
670d21ea631a82b8a8a31312,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,5,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,7,,,,,,,,,,200",67092f6ee303cd06213c5568,Result of Search,(0902.10-100  )TOTAL, ,KG, ,0,0, ,185,434,1,4,1,1,4
670d21ea631a82b8a8a31313,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,5,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,7,,,,,,,,,,200",67092f6ee303cd06213c5568,Result of Search,304 USA, ,KG, ,0,0, ,185,434,1,4,1,1,4
670d21ea631a82b8a8a31314,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,5,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,7,,,,,,,,,,200",67092f6ee303cd06213c5568,Result of Search,(754 SHIBUSHI)TOTAL, ,KG, ,232,1430, ,1445,8758,1,4,1,1,4
670d21ea631a82b8a8a31315,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,5,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,7,,,,,,,,,,200",67092f6ee303cd06213c5568,Result of Search,(0902.10-100  )TOTAL, ,KG, ,0,0, ,654,4202,1,4,1,1,4
670d21ea631a82b8a8a31316,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,5,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,7,,,,,,,,,,200",67092f6ee303cd06213c5568,Result of Search,304 USA, ,KG, ,0,0, ,654,4202,1,4,1,1,4
670d21ea631a82b8a8a31317,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,5,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,7,,,,,,,,,,200",67092f6ee303cd06213c5568,Result of Search,(0902.10-900  )TOTAL, ,KG, ,232,1430, ,791,4556,1,4,1,1,4
670d21ea631a82b8a8a31318,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,5,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,7,,,,,,,,,,200",67092f6ee303cd06213c5568,Result of Search,207 NETHLDS, ,KG, ,0,0, ,160,722,1,4,1,1,4
670d21ea631a82b8a8a31319,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,5,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,7,,,,,,,,,,200",67092f6ee303cd06213c5568,Result of Search,304 USA, ,KG, ,232,1430, ,631,3834,1,4,1,1,4
670d21ea631a82b8a8a3131a,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,5,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,8,,,,,,,,,,200",67092f6ee303cd06213c5569,Result of Search,(803 TOMAKOMAI)TOTAL, ,KG, ,0,0, ,126,282,1,2,1,1,2
670d21ea631a82b8a8a3131b,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,5,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,8,,,,,,,,,,200",67092f6ee303cd06213c5569,Result of Search,(0902.10-900  )TOTAL, ,KG, ,0,0, ,126,282,1,2,1,1,2
670d21ea631a82b8a8a3131c,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,5,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,8,,,,,,,,,,200",67092f6ee303cd06213c5569,Result of Search,108 HG KONG, ,KG, ,0,0, ,126,282,1,2,1,1,2
670d21ea631a82b8a8a3131d,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,5,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,8,,,,,,,,,,200",67092f6ee303cd06213c5569,Result of Search,(804 OTARU)TOTAL, ,KG, ,0,0, ,85,203,1,2,1,1,2
670d21ea631a82b8a8a3131e,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,5,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,8,,,,,,,,,,200",67092f6ee303cd06213c5569,Result of Search,(0902.10-900  )TOTAL, ,KG, ,0,0, ,85,203,1,2,1,1,2
670d21ea631a82b8a8a3131f,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,5,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,8,,,,,,,,,,200",67092f6ee303cd06213c5569,Result of Search,224 RUSSIA, ,KG, ,0,0, ,85,203,1,2,1,1,2
670d21ea631a82b8a8a31320,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,5,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,9,,,,,,,,,,200",67092f6ee303cd06213c556a,No Result,,,,,,,,,,,,,,
670d21ea631a82b8a8a31321,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,6,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,1,,,,,,,,,,200",67092f6ee303cd06213c556b,Result of Search,(100 TOKYO)TOTAL, ,KG, ,35761,182240, ,181972,828062,1,135,1,1,135
670d21ea631a82b8a8a31322,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,6,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,1,,,,,,,,,,200",67092f6ee303cd06213c556b,Result of Search,(0902.10-100  )TOTAL, ,KG, ,25005,124727, ,118991,538416,1,135,1,1,135
670d21ea631a82b8a8a31323,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,6,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,1,,,,,,,,,,200",67092f6ee303cd06213c556b,Result of Search,105 CHINA, ,KG, ,103,1677, ,555,10429,1,135,1,1,135
670d21ea631a82b8a8a31324,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,6,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,1,,,,,,,,,,200",67092f6ee303cd06213c556b,Result of Search,106 TAIWAN, ,KG, ,1531,4760, ,7406,19328,1,135,1,1,135
670d21ea631a82b8a8a31325,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,6,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,1,,,,,,,,,,200",67092f6ee303cd06213c556b,Result of Search,108 HG KONG, ,KG, ,3658,23814, ,12694,87060,1,135,1,1,135
670d21ea631a82b8a8a31326,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,6,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,1,,,,,,,,,,200",67092f6ee303cd06213c556b,Result of Search,110 VIETNAM, ,KG, ,0,0, ,775,3335,1,135,1,1,135
670d21ea631a82b8a8a31327,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,6,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,1,,,,,,,,,,200",67092f6ee303cd06213c556b,Result of Search,111 THAILND, ,KG, ,249,1360, ,4976,18844,1,135,1,1,135
670d21ea631a82b8a8a31328,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,6,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,1,,,,,,,,,,200",67092f6ee303cd06213c556b,Result of Search,112 SNGAPOR, ,KG, ,361,5158, ,1732,16096,1,135,1,1,135
670d21ea631a82b8a8a31329,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,6,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,1,,,,,,,,,,200",67092f6ee303cd06213c556b,Result of Search,113 MALYSIA, ,KG, ,6226,10109, ,22406,32766,1,135,1,1,135
670d21ea631a82b8a8a3132a,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,6,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,1,,,,,,,,,,200",67092f6ee303cd06213c556b,Result of Search,117 PHILPIN, ,KG, ,20,263, ,4110,24678,1,135,1,1,135
670d21ea631a82b8a8a3132b,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,6,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,1,,,,,,,,,,200",67092f6ee303cd06213c556b,Result of Search,118 INDNSIA, ,KG, ,3380,5394, ,18675,30918,1,135,1,1,135
670d21ea631a82b8a8a3132c,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,6,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,1,,,,,,,,,,200",67092f6ee303cd06213c556b,Result of Search,120 CAMBOD, ,KG, ,510,1257, ,1100,2714,1,135,1,1,135
670d21ea631a82b8a8a3132d,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,6,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,1,,,,,,,,,,200",67092f6ee303cd06213c556b,Result of Search,129 MACAO, ,KG, ,478,4380, ,1484,10099,1,135,1,1,135
670d21ea631a82b8a8a3132e,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,6,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,1,,,,,,,,,,200",67092f6ee303cd06213c556b,Result of Search,137 SU ARAB, ,KG, ,0,0, ,217,2831,1,135,1,1,135
670d21ea631a82b8a8a3132f,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,6,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,1,,,,,,,,,,200",67092f6ee303cd06213c556b,Result of Search,138 KUWAIT, ,KG, ,0,0, ,1397,13050,1,135,1,1,135
670d21ea631a82b8a8a31330,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,6,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,1,,,,,,,,,,200",67092f6ee303cd06213c556b,Result of Search,140 QATAR, ,KG, ,0,0, ,9,246,1,135,1,1,135
670d21ea631a82b8a8a31331,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,6,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,1,,,,,,,,,,200",67092f6ee303cd06213c556b,Result of Search,147 U ARB E, ,KG, ,451,1235, ,3842,20020,1,135,1,1,135
670d21ea631a82b8a8a31332,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,6,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,1,,,,,,,,,,200",67092f6ee303cd06213c556b,Result of Search,202 NORWAY, ,KG, ,0,0, ,135,1278,1,135,1,1,135
670d21ea631a82b8a8a31333,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,6,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,1,,,,,,,,,,200",67092f6ee303cd06213c556b,Result of Search,203 SWEDEN, ,KG, ,0,0, ,158,752,1,135,1,1,135
670d21ea631a82b8a8a31334,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,6,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,1,,,,,,,,,,200",67092f6ee303cd06213c556b,Result of Search,205 U KING, ,KG, ,238,2307, ,2824,15043,1,135,1,1,135
670d21ea631a82b8a8a31335,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,6,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,1,,,,,,,,,,200",67092f6ee303cd06213c556b,Result of Search,206 IRELAND, ,KG, ,332,3084, ,413,3721,1,135,1,1,135
670d21ea631a82b8a8a31336,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,6,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,1,,,,,,,,,,200",67092f6ee303cd06213c556b,Result of Search,207 NETHLDS, ,KG, ,318,979, ,643,3120,1,135,1,1,135
670d21ea631a82b8a8a31337,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,6,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,1,,,,,,,,,,200",67092f6ee303cd06213c556b,Result of Search,210 FRANCE, ,KG, ,762,4330, ,5247,26040,1,135,1,1,135
670d21ea631a82b8a8a31338,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,6,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,1,,,,,,,,,,200",67092f6ee303cd06213c556b,Result of Search,213 GERMANY, ,KG, ,387,2603, ,3669,22239,1,135,1,1,135
670d21ea631a82b8a8a31339,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,6,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,1,,,,,,,,,,200",67092f6ee303cd06213c556b,Result of Search,215 SWITZLD, ,KG, ,0,0, ,104,1061,1,135,1,1,135
670d21ea631a82b8a8a3133a,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,6,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,1,,,,,,,,,,200",67092f6ee303cd06213c556b,Result of Search,220 ITALY, ,KG, ,163,1177, ,1130,4593,1,135,1,1,135
670d21ea631a82b8a8a3133b,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,6,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,1,,,,,,,,,,200",67092f6ee303cd06213c556b,Result of Search,222 FINLAND, ,KG, ,50,380, ,50,380,1,135,1,1,135
670d21ea631a82b8a8a3133c,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,6,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,1,,,,,,,,,,200",67092f6ee303cd06213c556b,Result of Search,223 POLAND, ,KG, ,150,312, ,999,3488,1,135,1,1,135
670d21ea631a82b8a8a3133d,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,6,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,1,,,,,,,,,,200",67092f6ee303cd06213c556b,Result of Search,225 AUSTRIA, ,KG, ,79,390, ,568,2787,1,135,1,1,135
670d21ea631a82b8a8a3133e,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,6,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,1,,,,,,,,,,200",67092f6ee303cd06213c556b,Result of Search,236 LATVIA, ,KG, ,54,329, ,104,582,1,135,1,1,135
670d21ea631a82b8a8a3133f,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,6,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,1,,,,,,,,,,200",67092f6ee303cd06213c556b,Result of Search,238 UKRAINE, ,KG, ,0,0, ,150,2603,1,135,1,1,135
670d21ea631a82b8a8a31340,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,6,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,1,,,,,,,,,,200",67092f6ee303cd06213c556b,Result of Search,246 SLOVAK, ,KG, ,127,748, ,180,1338,1,135,1,1,135
670d21ea631a82b8a8a31341,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,6,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,1,,,,,,,,,,200",67092f6ee303cd06213c556b,Result of Search,302 CANADA, ,KG, ,0,0, ,1752,9463,1,135,1,1,135
670d21ea631a82b8a8a31342,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,6,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,1,,,,,,,,,,200",67092f6ee303cd06213c556b,Result of Search,304 USA, ,KG, ,3925,37659, ,12917,103177,1,135,1,1,135
670d21ea631a82b8a8a31343,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,6,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,1,,,,,,,,,,200",67092f6ee303cd06213c556b,Result of Search,324 PRTRICO, ,KG, ,0,0, ,40,953,1,135,1,1,135
670d21ea631a82b8a8a31344,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,6,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,1,,,,,,,,,,200",67092f6ee303cd06213c556b,Result of Search,410 BRAZIL, ,KG, ,0,0, ,726,3151,1,135,1,1,135
670d21ea631a82b8a8a31345,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,6,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,1,,,,,,,,,,200",67092f6ee303cd06213c556b,Result of Search,601 AUSTRAL, ,KG, ,1286,10405, ,5586,39363,1,135,1,1,135
670d21ea631a82b8a8a31346,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,6,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,1,,,,,,,,,,200",67092f6ee303cd06213c556b,Result of Search,606 NEWZELD, ,KG, ,167,617, ,218,870,1,135,1,1,135
670d21ea631a82b8a8a31347,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,6,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,1,,,,,,,,,,200",67092f6ee303cd06213c556b,Result of Search,(0902.10-900  )TOTAL, ,KG, ,10756,57513, ,62981,289646,1,135,1,1,135
670d21ea631a82b8a8a31348,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,6,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,1,,,,,,,,,,200",67092f6ee303cd06213c556b,Result of Search,105 CHINA, ,KG, ,30,638, ,265,4734,1,135,1,1,135
670d21ea631a82b8a8a31349,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,6,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,1,,,,,,,,,,200",67092f6ee303cd06213c556b,Result of Search,106 TAIWAN, ,KG, ,1290,9065, ,5393,37591,1,135,1,1,135
670d21ea631a82b8a8a3134a,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,6,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,1,,,,,,,,,,200",67092f6ee303cd06213c556b,Result of Search,108 HG KONG, ,KG, ,454,1374, ,2960,9747,1,135,1,1,135
670d21ea631a82b8a8a3134b,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,6,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,1,,,,,,,,,,200",67092f6ee303cd06213c556b,Result of Search,110 VIETNAM, ,KG, ,0,0, ,442,1089,1,135,1,1,135
670d21ea631a82b8a8a3134c,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,6,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,1,,,,,,,,,,200",67092f6ee303cd06213c556b,Result of Search,111 THAILND, ,KG, ,1058,2505, ,5354,14740,1,135,1,1,135
670d21ea631a82b8a8a3134d,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,6,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,1,,,,,,,,,,200",67092f6ee303cd06213c556b,Result of Search,112 SNGAPOR, ,KG, ,0,0, ,1581,4064,1,135,1,1,135
670d21ea631a82b8a8a3134e,090210,"https://www.customs.go.jp/toukei/srch/indexe.htm?M=05&P=1,1,,,,,,,,1,0,2024,0,6,0,2,090210,,,,,,,,,,1,,,,,,,,,,,1,1,,,,,,,,,,200",67092f6ee303cd06213c556b,Result of Search,113 MALYSIA, ,KG, ,1242,4147, ,5237,12239,1,135,1,1,135
